Sentence_ID,Word_ID,Word,Annotator1,Annotator2,Agreed_Label,Revised_Label
289,12422,الاستقرار,I_TIT,O,No_Agr,O
289,12423,السعري,I_TIT,O,No_Agr,O
289,12424,سيكشف,O,O,O,O
289,12425,عن,O,Not_Annot,O,O
289,12426,أي,O,Not_Annot,O,O
289,12427,تخصيص,O,O,O,O
289,12428,إضافي,O,O,O,O
289,12429,وإجراءات,O,O,O,O
289,12430,الاستقرار,O,O,O,O
289,12431,السعري,O,O,O,O
289,12432,المتخذة,O,O,O,O
289,12433,فيما,O,Not_Annot,O,O
289,12434,يخص,O,O,O,O
289,12435,الطرح,O,O,O,O
289,12436,بما,O,Not_Annot,O,O
289,12437,يتوافق,O,O,O,O
289,12438,مع,O,Not_Annot,O,O
289,12439,تعليمات,O,O,O,O
289,12440,الاستقرار,O,O,O,O
289,12441,السعري,O,O,O,O
289,12442,.,O,Not_Annot,O,O
290,12443,كذلك,O,O,O,O
290,12444,امتاز,O,O,O,O
290,12445,المربي,O,O,O,O
290,12446,الراحل,O,O,O,O
290,12447,بعلاقة,O,O,O,O
290,12448,الأب,O,O,O,O
290,12449,والصديق,O,O,O,O
290,12450,والمعلم,O,O,O,O
290,12451,والمحاور,O,O,O,O
290,12452,والقارئ,O,O,O,O
290,12453,مع,O,Not_Annot,O,O
290,12454,بنيه,O,O,O,O
290,12455,وأنجالهم,O,O,O,O
290,12456,،,O,O,O,O
290,12457,وروى,O,O,O,O
290,12458,المؤلف,O,O,O,O
290,12459,متابعة,O,O,O,O
290,12460,أبيه,O,O,O,O
290,12461,لمقالاته,O,O,O,O
290,12462,وكتبه,O,O,O,O
290,12463,مع,O,Not_Annot,O,O
290,12464,رأيه,O,O,O,O
290,12465,الصريح,O,O,O,O
290,12466,اللطيف,O,O,O,O
290,12467,في,O,Not_Annot,O,O
290,12468,عناوينها,O,O,O,O
290,12469,ومضامينها,O,O,O,O
290,12470,،,O,O,O,O
290,12471,وساق,O,O,O,O
290,12472,طرفا,O,O,O,O
290,12473,من,O,Not_Annot,O,O
290,12474,المكالمات,O,O,O,O
290,12475,الطويلة,O,O,O,O
290,12476,بينهما,O,O,O,O
290,12477,التي,O,Not_Annot,O,O
290,12478,تتجاوز,O,O,O,O
290,12479,واجب,O,O,O,O
290,12480,الصلة,O,O,O,O
290,12481,إلى,O,Not_Annot,O,O
290,12482,التباحث,O,O,O,O
290,12483,العلمي,O,O,O,O
290,12484,والفكري,O,O,O,O
290,12485,،,O,O,O,O
290,12486,وخرم,O,O,O,O
290,12487,الأب,O,O,O,O
290,12488,ونجله,O,O,O,O
290,12489,بذلك,O,O,O,O
290,12490,قول,O,O,O,O
290,12491,العرب,O,O,O,O
290,12492,:,O,Not_Annot,O,O
290,12493,أزهد,O,O,O,O
290,12494,الناس,O,O,O,O
290,12495,في,O,Not_Annot,O,O
290,12496,عالم,O,O,O,O
290,12497,أهله,O,O,O,O
290,12498,،,O,O,O,O
290,12499,وغدا,O,O,O,O
290,12500,زامر,O,O,O,O
290,12501,الحي,O,O,O,O
290,12502,مطربا,O,O,O,O
290,12503,عندهما,O,O,O,O
290,12504,،,O,O,O,O
290,12505,وهو,O,Not_Annot,O,O
290,12506,الذي,O,Not_Annot,O,O
290,12507,عند,O,Not_Annot,O,O
290,12508,غيرهما,O,O,O,O
290,12509,خلاف,O,O,O,O
290,12510,ذلك,O,Not_Annot,O,O
290,12511,غالبا,O,O,O,O
290,12512,.,O,Not_Annot,O,O
291,12513,وجاب,O,O,O,O
291,12514,المتنافسون,O,O,O,O
291,12515,في,O,Not_Annot,O,O
291,12516,نسختي,O,O,O,O
291,12517,الرالي,O,N,No_Agr,O
291,12518,السابقتين,O,O,O,O
291,12519,في,O,Not_Annot,O,O
291,12520,المملكة,B_ORG,B_LOC,No_Agr,B_LOC
291,12521,مسارين,O,O,O,O
291,12522,مختلفين,O,O,O,O
291,12523,حول,O,Not_Annot,O,O
291,12524,صحاري,O,O,O,O
291,12525,ووديان,O,O,O,O
291,12526,ومنحدرات,O,O,O,O
291,12527,المملكة,B_ORG,O,No_Agr,B_LOC
291,12528,واجتازوا,O,O,O,O
291,12529,الكثبان,O,O,O,O
291,12530,الرملية,O,O,O,O
291,12531,واستكشفوا,O,O,O,O
291,12532,مختلف,O,Not_Annot,O,O
291,12533,التضاريس,O,O,O,O
291,12534,في,O,Not_Annot,O,O
291,12535,مراحل,O,O,O,O
291,12536,الرالي,O,N,No_Agr,O
291,12537,،,O,O,O,O
291,12538,وفي,O,Not_Annot,O,O
291,12539,النسخة,O,O,O,O
291,12540,الثالثة,O,O,O,O
291,12541,من,O,Not_Annot,O,O
291,12542,رالي,B_MIS,N,No_Agr,B_MIS
291,12543,داكار,I_MIS,N,No_Agr,I_MIS
291,12544,السعودية,I_MIS,N,No_Agr,I_MIS
291,12545,2022,O,Not_Annot,O,I_MIS
291,12546,،,O,O,O,O
291,12547,سيستهل,O,O,O,O
291,12548,المتسابقون,O,O,O,O
291,12549,رحلتهم,O,O,O,O
291,12550,الشاقة,O,O,O,O
291,12551,من,O,Not_Annot,O,O
291,12552,ربوع,O,O,O,O
291,12553,منطقة,B_ORG,B_LOC,No_Agr,B_LOC
291,12554,حائل,I_ORG,I_LOC,No_Agr,I_LOC
291,12555,،,O,O,O,O
291,12556,متجهين,O,O,O,O
291,12557,إلى,O,Not_Annot,O,O
291,12558,العاصمة,B_LOC,B_LOC,B_LOC,B_LOC
291,12559,السعودية,I_LOC,I_LOC,I_LOC,I_LOC
291,12560,الرياض,I_LOC,I_LOC,I_LOC,I_LOC
291,12561,للاستمتاع,O,O,O,O
291,12562,بيوم,O,O,O,O
291,12563,واحد,O,Not_Annot,O,O
291,12564,للراحة,O,O,O,O
291,12565,،,O,O,O,O
291,12566,قبل,O,Not_Annot,O,O
291,12567,مواصلة,O,O,O,O
291,12568,تحديهم,O,O,O,O
291,12569,لتضاريس,O,O,O,O
291,12570,المملكة,B_ORG,B_LOC,No_Agr,B_LOC
291,12571,وكثبانها,O,O,O,O
291,12572,الرملية,O,O,O,O
291,12573,المليئة,O,O,O,O
291,12574,بالخبايا,O,O,O,O
291,12575,ليحطوا,O,O,O,O
291,12576,رحالهم,O,O,O,O
291,12577,في,O,Not_Annot,O,O
291,12578,عروس,B_LOC,B_LOC,B_LOC,B_LOC
291,12579,البحر,I_LOC,I_LOC,I_LOC,I_LOC
291,12580,الأحمر,I_LOC,I_LOC,I_LOC,I_LOC
291,12581,،,O,O,O,O
291,12582,مدينة,B_LOC,B_LOC,B_LOC,B_LOC
291,12583,جدة,I_LOC,I_LOC,I_LOC,I_LOC
291,12584,،,O,O,O,O
291,12585,إيذانا,O,O,O,O
291,12586,بنهاية,O,O,O,O
291,12587,الرالي,O,N,No_Agr,O
291,12588,،,O,O,O,O
291,12589,وذلك,O,Not_Annot,O,O
291,12590,مرورا,O,O,O,O
291,12591,بأروع,O,O,O,O
291,12592,المناظر,O,O,O,O
291,12593,الطبيعية,O,O,O,O
291,12594,الخلابة,O,O,O,O
291,12595,والمناطق,O,O,O,O
291,12596,الأثرية,O,O,O,O
291,12597,في,O,Not_Annot,O,O
291,12598,المملكة,B_ORG,B_LOC,No_Agr,B_LOC
291,12599,،,O,O,O,O
291,12600,حيث,O,Not_Annot,O,O
291,12601,تفرض,O,O,O,O
291,12602,التضاريس,O,O,O,O
291,12603,الجغرافية,O,O,O,O
291,12604,وطبيعة,O,O,O,O
291,12605,الأرض,O,O,O,O
291,12606,المختلفة,O,O,O,O
291,12607,حسابات,O,O,O,O
291,12608,أخرى,O,Not_Annot,O,O
291,12609,تضاف,O,O,O,O
291,12610,إلى,O,Not_Annot,O,O
291,12611,دفاتر,O,O,O,O
291,12612,السائقين,O,O,O,O
291,12613,والملاحين,O,O,O,O
291,12614,والمهندسين,O,O,O,O
291,12615,والتقنيين,O,O,O,O
291,12616,على,O,Not_Annot,O,O
291,12617,حد,O,O,O,O
291,12618,سواء,O,O,O,O
291,12619,.,O,Not_Annot,O,O
292,12620,حضر,O,O,O,O
292,12621,الاستقبال,O,O,O,O
292,12622,،,O,O,O,O
292,12623,معالي,B_TIT,B_TIT,B_TIT,B_TIT
292,12624,سفير,B_TIT,I_TIT,No_Agr,B_TIT
292,12625,خادم,I_TIT,I_TIT,I_TIT,I_TIT
292,12626,الحرمين,I_TIT,I_TIT,I_TIT,I_TIT
292,12627,الشريفين,I_TIT,I_TIT,I_TIT,I_TIT
292,12628,لدى,O,Not_Annot,O,O
292,12629,مملكة,B_ORG,B_LOC,No_Agr,B_ORG
292,12630,بلجيكا,I_ORG,I_LOC,No_Agr,I_ORG
292,12631,السفير,B_TIT,B_TIT,B_TIT,B_TIT
292,12632,الدكتور,B_TIT,B_TIT,B_TIT,B_TIT
292,12633,خالد,B_PER,B_PER,B_PER,B_PER
292,12634,بن,I_PER,I_PER,I_PER,I_PER
292,12635,إبراهيم,I_PER,I_PER,I_PER,I_PER
292,12636,الجندان,I_PER,I_PER,I_PER,I_PER
292,12637,،,O,O,O,O
292,12638,والمندوب,O,B_TIT,No_Agr,B_TIT
292,12639,الدائم,O,I_TIT,No_Agr,I_TIT
292,12640,للمملكة,B_ORG,I_TIT,No_Agr,I_TIT
292,12641,العربية,I_ORG,I_TIT,No_Agr,I_TIT
292,12642,السعودية,I_ORG,I_TIT,No_Agr,I_TIT
292,12643,لدى,O,Not_Annot,O,O
292,12644,الاتحاد,B_ORG,B_ORG,B_ORG,B_ORG
292,12645,الأوروبي,I_ORG,I_ORG,I_ORG,I_ORG
292,12646,السفير,B_TIT,B_TIT,B_TIT,B_TIT
292,12647,سعد,B_PER,B_PER,B_PER,B_PER
292,12648,بن,I_PER,I_PER,I_PER,I_PER
292,12649,محمد,I_PER,I_PER,I_PER,I_PER
292,12650,العريفي,I_PER,I_PER,I_PER,I_PER
292,12651,،,O,O,O,O
292,12652,ومدير,B_TIT,B_TIT,B_TIT,B_TIT
292,12653,عام,I_TIT,I_TIT,I_TIT,I_TIT
292,12654,مكتب,I_TIT,N,No_Agr,I_TIT
292,12655,معالي,I_TIT,B_TIT,No_Agr,I_TIT
292,12656,وزير,I_TIT,I_TIT,I_TIT,I_TIT
292,12657,الدولة,I_TIT,I_TIT,I_TIT,I_TIT
292,12658,للشؤون,I_TIT,I_TIT,I_TIT,I_TIT
292,12659,الخارجية,I_TIT,I_TIT,I_TIT,I_TIT
292,12660,وعضو,B_TIT,B_TIT,B_TIT,B_TIT
292,12661,مجلس,I_TIT,I_TIT,I_TIT,I_TIT
292,12662,الوزراء,I_TIT,I_TIT,I_TIT,I_TIT
292,12663,السفير,B_TIT,B_TIT,B_TIT,B_TIT
292,12664,خالد,B_PER,B_PER,B_PER,B_PER
292,12665,بن,I_PER,I_PER,I_PER,I_PER
292,12666,مساعد,I_PER,I_PER,I_PER,I_PER
292,12667,العنقري,I_PER,I_PER,I_PER,I_PER
292,12668,.,O,Not_Annot,O,O
293,12669,وبتوجيه,O,O,O,O
293,12670,مستشار,B_TIT,B_TIT,B_TIT,B_TIT
293,12671,خادم,I_TIT,I_TIT,I_TIT,I_TIT
293,12672,الحرمين,I_TIT,I_TIT,I_TIT,I_TIT
293,12673,الأمير,B_TIT,B_TIT,B_TIT,B_TIT
293,12674,خالد,B_PER,B_PER,B_PER,B_PER
293,12675,الفيصل,I_PER,I_PER,I_PER,I_PER
293,12676,انطلق,O,O,O,O
293,12677,مشروع,O,O,O,O
293,12678,تطوير,O,O,O,O
293,12679,غاري,O,O,O,O
293,12680,«,O,O,O,O
293,12681,حراء,B_LOC,B_LOC,B_LOC,B_LOC
293,12682,»,O,O,O,O
293,12683,و,O,Not_Annot,O,O
293,12684,«,O,O,O,O
293,12685,ثور,B_LOC,B_LOC,B_LOC,B_LOC
293,12686,»,O,O,O,O
293,12687,بالعاصمة,B_LOC,O,No_Agr,B_LOC
293,12688,المقدسة,I_LOC,O,No_Agr,I_LOC
293,12689,،,O,O,O,O
293,12690,وتمت,O,O,O,O
293,12691,الاستفادة,O,O,O,O
293,12692,من,O,Not_Annot,O,O
293,12693,قرار,O,O,O,O
293,12694,منع,O,O,O,O
293,12695,التجول,O,O,O,O
293,12696,بالبدء,O,O,O,O
293,12697,في,O,Not_Annot,O,O
293,12698,تنفيذ,O,O,O,O
293,12699,المشروعين,O,O,O,O
293,12700,وسرعة,O,O,O,O
293,12701,إنجازهما,O,O,O,O
293,12702,،,O,O,O,O
293,12703,ويشرف,O,O,O,O
293,12704,على,O,Not_Annot,O,O
293,12705,مشروعي,O,O,O,O
293,12706,التطوير,O,O,O,O
293,12707,ويتابع,O,O,O,O
293,12708,تنفيذه,O,O,O,O
293,12709,نائب,B_TIT,B_TIT,B_TIT,B_TIT
293,12710,أمير,I_TIT,I_TIT,I_TIT,I_TIT
293,12711,منطقة,I_TIT,I_TIT,I_TIT,I_TIT
293,12712,مكة,I_TIT,I_TIT,I_TIT,I_TIT
293,12713,المكرمة,I_TIT,I_TIT,I_TIT,I_TIT
293,12714,الأمير,B_TIT,B_TIT,B_TIT,B_TIT
293,12715,بدر,B_PER,B_PER,B_PER,B_PER
293,12716,بن,I_PER,I_PER,I_PER,I_PER
293,12717,سلطان,I_PER,I_PER,I_PER,I_PER
293,12718,وفريق,O,O,O,O
293,12719,عمل,O,O,O,O
293,12720,من,O,Not_Annot,O,O
293,12721,إمارة,B_ORG,B_ORG,B_ORG,B_ORG
293,12722,منطقة,I_ORG,I_ORG,I_ORG,I_ORG
293,12723,مكة,I_ORG,I_ORG,I_ORG,I_ORG
293,12724,والهيئة,B_ORG,B_ORG,B_ORG,B_ORG
293,12725,الملكية,I_ORG,I_ORG,I_ORG,I_ORG
293,12726,لمكة,I_ORG,I_ORG,I_ORG,I_ORG
293,12727,المكرمة,I_ORG,I_ORG,I_ORG,I_ORG
293,12728,والمشاعر,I_ORG,O,No_Agr,I_ORG
293,12729,المقدسة,I_ORG,O,No_Agr,I_ORG
293,12730,،,O,O,O,O
293,12731,وهيئة,B_ORG,O,No_Agr,O
293,12732,تطوير,I_ORG,O,No_Agr,O
293,12733,المنطقة,I_ORG,O,No_Agr,O
293,12734,،,O,O,O,O
293,12735,وأمانة,B_ORG,O,No_Agr,B_ORG
293,12736,العاصمة,I_ORG,O,No_Agr,I_ORG
293,12737,المقدسة,I_ORG,O,No_Agr,I_ORG
293,12738,،,O,O,O,O
293,12739,وشرطة,O,O,O,O
293,12740,المنطقة,O,O,O,O
293,12741,،,O,O,O,O
293,12742,ويهدف,O,O,O,O
293,12743,لإزالة,O,O,O,O
293,12744,التشوهات,O,O,O,O
293,12745,البصرية,O,O,O,O
293,12746,المحدثة,O,O,O,O
293,12747,على,O,Not_Annot,O,O
293,12748,مدار,O,O,O,O
293,12749,أعوام,O,O,O,O
293,12750,في,O,Not_Annot,O,O
293,12751,الموقعين,O,O,O,O
293,12752,،,O,O,O,O
293,12753,والقضاء,O,O,O,O
293,12754,على,O,Not_Annot,O,O
293,12755,السلوكيات,O,O,O,O
293,12756,المخالفة,O,O,O,O
293,12757,التي,O,Not_Annot,O,O
293,12758,يقوم,O,O,O,O
293,12759,بها,O,Not_Annot,O,O
293,12760,بعض,O,Not_Annot,O,O
293,12761,الزوار,O,O,O,O
293,12762,.,O,Not_Annot,O,O
294,12763,ومن,O,Not_Annot,O,O
294,12764,المثير,O,O,O,O
294,12765,للاهتمام,O,O,O,O
294,12766,،,O,O,O,O
294,12767,أن,O,Not_Annot,O,O
294,12768,التقنيات,O,O,O,O
294,12769,التي,O,Not_Annot,O,O
294,12770,تحتوي,O,O,O,O
294,12771,على,O,Not_Annot,O,O
294,12772,بيانات,O,O,O,O
294,12773,القراصنة,O,O,O,O
294,12774,تمثل,O,O,O,O
294,12775,4,O,Not_Annot,O,O
294,12776,في,O,Not_Annot,O,O
294,12777,المائة,O,O,O,O
294,12778,من,O,Not_Annot,O,O
294,12779,المنصات,O,O,O,O
294,12780,المستهدفة,O,O,O,O
294,12781,وكذلك,O,Not_Annot,O,O
294,12782,أنظمة,O,O,O,O
294,12783,التشغيل,O,O,O,O
294,12784,(,O,Not_Annot,O,O
294,12785,نفس,O,O,O,O
294,12786,النسبة,O,O,O,O
294,12787,),O,Not_Annot,O,O
294,12788,.,O,Not_Annot,O,O
295,12789,الجدير,O,O,O,O
295,12790,بالذكر,O,O,O,O
295,12791,أن,O,Not_Annot,O,O
295,12792,الاعتماد,O,O,O,O
295,12793,الأكاديمي,O,O,O,O
295,12794,(,O,Not_Annot,O,O
295,12795,المؤسسي,O,O,O,O
295,12796,والبرامجي,O,O,O,O
295,12797,),O,Not_Annot,O,O
295,12798,،,O,O,O,O
295,12799,يعد,O,Not_Annot,O,O
295,12800,ضمن,O,Not_Annot,O,O
295,12801,المؤشرات,O,O,O,O
295,12802,الإستراتيجية,O,O,O,O
295,12803,ومستهدفات,O,O,O,O
295,12804,برنامج,B_MIS,B_MIS,B_MIS,B_MIS
295,12805,تنمية,I_MIS,I_MIS,I_MIS,I_MIS
295,12806,القدرات,I_MIS,I_MIS,I_MIS,I_MIS
295,12807,البشرية,I_MIS,I_MIS,I_MIS,I_MIS
295,12808,،,O,O,O,O
295,12809,أحد,O,Not_Annot,O,O
295,12810,برامج,O,O,O,O
295,12811,رؤية,B_MIS,B_MIS,B_MIS,B_MIS
295,12812,المملكة,I_MIS,I_MIS,I_MIS,I_MIS
295,12813,2030,I_MIS,I_MIS,I_MIS,I_MIS
295,12814,م,O,Not_Annot,O,O
295,12815,،,O,O,O,O
295,12816,الذي,O,Not_Annot,O,O
295,12817,سيكون,O,O,O,O
295,12818,له,O,Not_Annot,O,O
295,12819,دور,O,O,O,O
295,12820,إيجابي,O,O,O,O
295,12821,في,O,Not_Annot,O,O
295,12822,تحسين,O,O,O,O
295,12823,جودة,O,O,O,O
295,12824,مخرجات,O,O,O,O
295,12825,التعليم,O,O,O,O
295,12826,،,O,O,O,O
295,12827,وتعزيز,O,O,O,O
295,12828,المواءمة,O,O,O,O
295,12829,بين,O,Not_Annot,O,O
295,12830,مخرجات,O,O,O,O
295,12831,التعليم,O,O,O,O
295,12832,واحتياجات,O,O,O,O
295,12833,سوق,O,O,O,O
295,12834,العمل,O,O,O,O
295,12835,،,O,O,O,O
295,12836,مما,O,Not_Annot,O,O
295,12837,يدعم,O,O,O,O
295,12838,بشكل,O,Not_Annot,O,O
295,12839,كبير,O,O,O,O
295,12840,الاقتصاد,O,O,O,O
295,12841,الوطني,O,O,O,O
295,12842,نتيجة,O,O,O,O
295,12843,الاستثمار,O,O,O,O
295,12844,في,O,Not_Annot,O,O
295,12845,رأس,O,O,O,O
295,12846,المال,O,O,O,O
295,12847,البشري,O,O,O,O
295,12848,،,O,O,O,O
295,12849,وزيادة,O,O,O,O
295,12850,الكفاءة,O,O,O,O
295,12851,والإنتاجية,O,O,O,O
295,12852,،,O,O,O,O
295,12853,لإعداد,O,O,O,O
295,12854,مواطن,O,O,O,O
295,12855,منافس,O,O,O,O
295,12856,عالميا,O,O,O,O
295,12857,.,O,Not_Annot,O,O
296,12858,وقال,O,Not_Annot,O,O
296,12859,المصدر,O,O,O,O
296,12860,إنه,O,Not_Annot,O,O
296,12861,بسماع,O,O,O,O
296,12862,أقوال,O,O,O,O
296,12863,الطالبة,O,O,O,O
296,12864,بحضور,O,Not_Annot,O,O
296,12865,والدها,O,O,O,O
296,12866,ومناقشتها,O,O,O,O
296,12867,تفصيلا,O,O,O,O
296,12868,،,O,O,O,O
296,12869,واستجواب,O,O,O,O
296,12870,قائدة,O,N,No_Agr,O
296,12871,المدرسة,O,O,O,O
296,12872,المعنية,O,O,O,O
296,12873,حيال,O,O,O,O
296,12874,ما,O,Not_Annot,O,O
296,12875,ورد,O,O,O,O
296,12876,بدعوى,O,O,O,O
296,12877,الطالبة,O,O,O,O
296,12878,،,O,O,O,O
296,12879,وسماع,O,O,O,O
296,12880,أقوال,O,O,O,O
296,12881,من,O,Not_Annot,O,O
296,12882,حضروا,O,O,O,O
296,12883,الواقعة,O,O,O,O
296,12884,،,O,O,O,O
296,12885,وإجراء,O,O,O,O
296,12886,الكشف,O,O,O,O
296,12887,الطبي,O,O,O,O
296,12888,بحق,O,O,O,O
296,12889,الطالبة,O,O,O,O
296,12890,المذكورة,O,O,O,O
296,12891,ومناقشة,O,O,O,O
296,12892,ما,O,Not_Annot,O,O
296,12893,صدر,O,O,O,O
296,12894,بشأنها,O,O,O,O
296,12895,من,O,Not_Annot,O,O
296,12896,تقرير,O,O,O,O
296,12897,طبي,O,O,O,O
296,12898,تضمن,O,O,O,O
296,12899,عدم,O,Not_Annot,O,O
296,12900,وجود,O,O,O,O
296,12901,أي,O,Not_Annot,O,O
296,12902,إصابات,O,O,O,O
296,12903,ظاهرية,O,O,O,O
296,12904,والحالة,O,O,O,O
296,12905,العامة,O,O,O,O
296,12906,بشأنها,O,O,O,O
296,12907,مستقرة,O,O,O,O
296,12908,،,O,O,O,O
296,12909,وبتقصي,O,O,O,O
296,12910,الحقائق,O,O,O,O
296,12911,وفحص,O,O,O,O
296,12912,ملابسات,O,O,O,O
296,12913,الواقعة,O,O,O,O
296,12914,وتقييم,O,O,O,O
296,12915,تداعياتها,O,O,O,O
296,12916,والوقوف,O,O,O,O
296,12917,على,O,Not_Annot,O,O
296,12918,الحالة,O,O,O,O
296,12919,الصحية,O,O,O,O
296,12920,للطالبة,O,O,O,O
296,12921,والاطمئنان,O,O,O,O
296,12922,الطبي,O,O,O,O
296,12923,تجاهها,O,O,O,O
296,12924,،,O,O,O,O
296,12925,اتضح,O,O,O,O
296,12926,عدم,O,Not_Annot,O,O
296,12927,صحة,O,O,O,O
296,12928,ما,O,Not_Annot,O,O
296,12929,تم,O,Not_Annot,O,O
296,12930,تداوله,O,O,O,O
296,12931,في,O,Not_Annot,O,O
296,12932,هذا,O,Not_Annot,O,O
296,12933,الشأن,O,O,O,O
296,12934,.,O,Not_Annot,O,O
297,12935,وتركز,O,O,O,O
297,12936,الطائرات,O,O,O,O
297,12937,الروسية,O,O,O,O
297,12938,ضرباتها,O,O,O,O
297,12939,على,O,Not_Annot,O,O
297,12940,مواقع,O,O,O,O
297,12941,المجموعات,O,O,O,O
297,12942,المسلحة,O,O,O,O
297,12943,في,O,Not_Annot,O,O
297,12944,ريفي,B_LOC,B_LOC,B_LOC,B_LOC
297,12945,إدلب,I_LOC,I_LOC,I_LOC,I_LOC
297,12946,الغربي,I_LOC,I_LOC,I_LOC,I_LOC
297,12947,واللاذقية,B_LOC,B_LOC,B_LOC,B_LOC
297,12948,الشمالي,I_LOC,I_LOC,I_LOC,I_LOC
297,12949,الشرقي,I_LOC,I_LOC,I_LOC,I_LOC
297,12950,.,O,Not_Annot,O,O
298,12951,أعلنت,O,Not_Annot,O,O
298,12952,الخدمة,O,B_ORG,No_Agr,O
298,12953,الصحفية,O,I_ORG,No_Agr,O
298,12954,بوزارة,B_ORG,I_ORG,No_Agr,B_ORG
298,12955,الداخلية,I_ORG,I_ORG,I_ORG,I_ORG
298,12956,الروسية,I_ORG,I_ORG,I_ORG,I_ORG
298,12957,أن,O,Not_Annot,O,O
298,12958,شرطة,B_ORG,B_ORG,B_ORG,B_ORG
298,12959,موسكو,I_ORG,I_ORG,I_ORG,I_ORG
298,12960,فتحت,O,N,No_Agr,O
298,12961,تحقيقا,O,O,O,O
298,12962,حول,O,Not_Annot,O,O
298,12963,اصطدام,O,O,O,O
298,12964,سائق,O,O,O,O
298,12965,ببوابة,O,O,O,O
298,12966,مبنى,O,O,O,O
298,12967,مكان,O,O,O,O
298,12968,إقامة,O,O,O,O
298,12969,السفير,B_TIT,O,No_Agr,O
298,12970,الأمريكي,I_TIT,O,No_Agr,O
298,12971,في,O,Not_Annot,O,O
298,12972,موسكو,B_LOC,O,No_Agr,B_LOC
298,12973,.,O,Not_Annot,O,O
299,12974,وقد,O,Not_Annot,O,O
299,12975,تناولت,O,O,O,O
299,12976,الخطة,O,O,O,O
299,12977,المحاور,O,O,O,O
299,12978,التي,O,Not_Annot,O,O
299,12979,تحقق,O,O,O,O
299,12980,الأهداف,O,O,O,O
299,12981,،,O,O,O,O
299,12982,وتمكن,O,O,O,O
299,12983,بعون,O,O,O,O
299,12984,الله,B_MIS,B_MIS,B_MIS,B_MIS
299,12985,وتوفيقه,O,O,O,O
299,12986,ضيوف,O,O,O,O
299,12987,الرحمن,B_MIS,B_TIT,No_Agr,B_MIS
299,12988,من,O,Not_Annot,O,O
299,12989,تأدية,O,O,O,O
299,12990,مناسكهم,O,O,O,O
299,12991,بكل,O,Not_Annot,O,O
299,12992,يسر,O,O,O,O
299,12993,وسهولة,O,O,O,O
299,12994,وسكينة,O,O,O,O
299,12995,وهدوء,O,O,O,O
299,12996,،,O,O,O,O
299,12997,والحرص,O,O,O,O
299,12998,على,O,Not_Annot,O,O
299,12999,توجيههم,O,O,O,O
299,13000,بالحكمة,O,O,O,O
299,13001,والموعظة,O,O,O,O
299,13002,الحسنة,O,O,O,O
299,13003,،,O,O,O,O
299,13004,والتأكد,O,O,O,O
299,13005,من,O,Not_Annot,O,O
299,13006,جاهزية,O,O,O,O
299,13007,جميع,O,Not_Annot,O,O
299,13008,الخدمات,O,O,O,O
299,13009,على,O,Not_Annot,O,O
299,13010,الوجه,O,O,O,O
299,13011,الذي,O,Not_Annot,O,O
299,13012,يتطلع,O,O,O,O
299,13013,إليه,O,Not_Annot,O,O
299,13014,ولاة,O,O,O,O
299,13015,الأمر,O,O,O,O
299,13016,حفظهم,O,O,O,O
299,13017,الله,B_MIS,B_MIS,B_MIS,B_MIS
299,13018,.,O,Not_Annot,O,O
300,13019,طالب,O,O,O,O
300,13020,عدد,O,Not_Annot,O,O
300,13021,من,O,Not_Annot,O,O
300,13022,أصحاب,O,O,O,O
300,13023,محلات,O,O,O,O
300,13024,الذهب,O,O,O,O
300,13025,في,O,Not_Annot,O,O
300,13026,السوق,O,O,O,O
300,13027,بوضع,O,O,O,O
300,13028,آلية,O,O,O,O
300,13029,لدخول,O,O,O,O
300,13030,السوق,O,O,O,O
300,13031,وتحديد,O,O,O,O
300,13032,المداخل,O,O,O,O
300,13033,والمخارج,O,O,O,O
300,13034,وقصرها,O,O,O,O
300,13035,على,O,Not_Annot,O,O
300,13036,بوابات,O,O,O,O
300,13037,محددة,O,O,O,O
300,13038,لمنع,O,O,O,O
300,13039,أي,O,Not_Annot,O,O
300,13040,تزاحم,O,O,O,O
300,13041,،,O,O,O,O
300,13042,وتطبيق,O,O,O,O
300,13043,الإجراءات,O,O,O,O
300,13044,الاحترازية,O,O,O,O
300,13045,بصرامة,O,O,O,O
300,13046,.,O,Not_Annot,O,O
301,13047,وأضاف,O,Not_Annot,O,O
301,13048,«,O,O,O,O
301,13049,لأول,O,O,O,O
301,13050,مرة,O,Not_Annot,O,O
301,13051,هناك,O,Not_Annot,O,O
301,13052,أشخاص,O,O,O,O
301,13053,تم,O,Not_Annot,O,O
301,13054,القبض,O,O,O,O
301,13055,عليهم,O,Not_Annot,O,O
301,13056,في,O,Not_Annot,O,O
301,13057,خلال,O,Not_Annot,O,O
301,13058,تنفيذهم,O,O,O,O
301,13059,للانقلاب,O,O,O,O
301,13060,»,O,O,O,O
301,13061,.,O,Not_Annot,O,O
302,13062,وتشير,O,O,O,O
302,13063,الإحصاءات,O,O,O,O
302,13064,إلى,O,Not_Annot,O,O
302,13065,أن,O,Not_Annot,O,O
302,13066,13,O,Not_Annot,O,O
302,13067,%,O,Not_Annot,O,O
302,13068,من,O,Not_Annot,O,O
302,13069,حجم,O,O,O,O
302,13070,الاستهلاك,O,O,O,O
302,13071,للمياه,O,O,O,O
302,13072,يذهب,O,O,O,O
302,13073,للأغراض,O,O,O,O
302,13074,البلدية,O,O,O,O
